stop_I;lat;lon;name
2669;41.86309;12.443408;COLLI PORTUENSI/GANDIGLIO
2670;41.864444;12.444035;COLLI PORTUENSI/FERMI C.
2671;41.866024;12.444213;COLLI PORTUENSI/ALESSANDRI R.
2672;41.868451;12.443863;COLLI PORTUENSI/CRIVELLI A.
2673;41.870041;12.44347;COLLI PORTUENSI/MONTEVERDE
2674;41.873603;12.443414;COLLI PORTUENSI/ARATI
2675;41.876457;12.443204;COLLI PORTUENSI/GIANICOLENSE
2676;41.843273;12.540299;APPIA PIGNATELLI/QUARTO MIGLIO
2677;41.906942;12.414062;BATTISTINI (MA)
2678;41.901222;12.468046;LGT TOR DI NONA/RONDINELLA
2679;41.909184;12.41336;MONTI DI PRIMAVALLE/TORRIGIO
2680;41.901611;12.470211;LGT TOR DI NONA/ZANARDELLI
2681;41.912188;12.413392;MONTI DI PRIMAVALLE/MAZZELLA
2682;41.914362;12.414735;BORROMEO F./CLEMENTE XI
2683;41.916944;12.415125;BORROMEO F./S. ZACCARIA PAPA
2684;41.918732;12.415404;L.GO BORROMEO
2685;41.843421;12.540251;APPIA PIGNATELLI/QUARTO MIGLIO
2686;41.921005;12.41471;GASPARRI P.
2687;41.92026;12.415475;CAPECELATRO
2688;41.918224;12.415185;L.GO BORROMEO
2689;41.916291;12.414886;BORROMEO F./S. ZACCARIA PAPA
2690;41.914768;12.414647;BORROMEO F./CLEMENTE XI
2691;41.832924;12.494636;BALDOVINETTI/TINTORETTO
2692;41.911849;12.413013;MONTI DI PRIMAVALLE/MAZZELLA
2693;41.830725;12.494376;BALDOVINETTI/DI DONO
2694;41.907253;12.413668;MONTI DI PRIMAVALLE/TORRIGIO
2695;41.830033;12.492804;DI DONO/DI BUONINSEGNA
2696;41.829841;12.489551;DI BUONINSEGNA
2697;41.830358;12.487484;SERAFICO/PADRE LAIS
2698;41.903472;12.419464;BOCCEA/GREGORIO XIII
2699;41.829894;12.484992;SERAFICO/KEPLERO
2700;41.899527;12.428795;BOCCEA/ACCURSIO
2701;41.835138;12.470799;CIVILTA' DEL LAVORO
2702;41.897951;12.430482;P.ZA IRNERIO (MA)
2703;41.897297;12.432456;AURELIA/PALOMBINI
2704;41.897295;12.435206;AURELIA/MADONNA DEL RIPOSO
2705;41.849631;12.531771;APPIA PIGNATELLI/CAETANA
2706;41.833285;12.462115;TUPINI/EUROPA
2707;41.835829;12.463516;TUPINI/ASTRONOMIA
2708;41.898513;12.442249;AURELIA/RICHELMY
2709;41.837605;12.463576;VAL FIORITA/PARRI (MB-RL)
2710;41.899574;12.443971;AURELIA/PIO VIII
2711;41.83921;12.464417;VAL FIORITA (MB-RL)
2712;41.900687;12.444942;AURELIA/PAOLO III
2713;41.858608;12.51424;APPIA PIGNATELLI/APPIA ANTICA
2714;41.899704;12.451578;AURELIA/P.LE GREGORIO VII
2715;41.899554;12.453561;CAVALLEGGERI/GREGORIO VII
2716;41.860438;12.511431;CATACOMBE S. CALLISTO
2717;41.900093;12.455953;CAVALLEGGERI/S. PIETRO
2718;41.87316;12.500302;PORTA S. SEBASTIANO
2719;41.840206;12.470685;TRE FONTANE
2720;41.880708;12.494848;TERME CARACALLA/CAMENE
2721;41.83669;12.463748;PARRI
2722;41.883196;12.490873;TERME CARACALLA/PORTA CAPENA
2723;41.834684;12.462768;TUPINI/ASTRONOMIA
2724;41.831463;12.461695;AMERICA/TUPINI
2725;41.834587;12.47232;CIVILTA' DEL LAVORO/COLOMBO
2726;41.830155;12.487459;SERAFICO/PADRE LAIS
2727;41.82974;12.490094;DI BUONINSEGNA
2728;41.828767;12.49236;DI DONO/PISANO
2729;41.857695;12.504595;CASALE DE MERODE/ANNUNZIATELLA
2730;41.829633;12.4949;DI DONO/BALDOVINETTI
2731;41.841079;12.48224;CROCE/ARDIGO'
2732;41.832475;12.494726;BALDOVINETTI/TINTORETTO
2733;41.896403;12.42896;C.NE AURELIA/MADONNA DEL RIPOSO
2734;41.967845;12.408576;STAZ.NE IPOGEO DEGLI OTTAVI
2735;41.920864;12.416051;CAPECELATRO
2736;41.96243;12.397329;SPERANI/DUNCAN
2737;41.960889;12.395641;SPERANI/GIUDICE
2738;41.900892;12.426014;C.NE CORNELIA/BOLOGNINI
2739;41.958267;12.3974;FIORI C./LANDUCCI TOSI
2740;41.894566;12.430343;GREGORIO VII/VILLA CARPEGNA
2741;41.937471;12.441159;FANI M./STRESA
2742;41.934747;12.44268;IGEA/CREDARO
2743;41.937118;12.44294;CAMILLUCCIA/MARSCIANO
2744;41.939913;12.444145;CAMILLUCCIA/SALSOMAGGIORE
2745;41.941243;12.446064;CAMILLUCCIA/VIVAI
2746;41.942162;12.447666;CAMILLUCCIA/GIRALDI
2747;41.957728;12.399553;PANIZZI/LUCCHINA
2748;41.955872;12.402639;PANIZZI/CASAL DEL MARMO
2749;41.925446;12.465574;MELOZZO DA FORLI'
2750;41.916477;12.471649;LGT DELLE NAVI
2751;41.925997;12.464681;MELOZZO DA FORLI'
2752;41.928472;12.463283;PANNINI
2753;41.939201;12.460426;COLLI FARNESINA 7/VOLPI
2754;41.940562;12.45777;COLLI FARNESINA 6
2755;41.942396;12.456725;COLLI FARNESINA 5
2756;41.94313;12.45576;COLLI FARNESINA 4/VACCARI
2757;41.943464;12.453785;COLLI FARNESINA 3
2758;41.944754;12.453236;COLLI FARNESINA 2
2759;41.94391;12.450709;COLLI FARNESINA 1/RESPIGHI
2760;41.941855;12.446753;CAMILLUCCIA/VIVAI
2761;41.94033;12.444234;CAMILLUCCIA/SALSOMAGGIORE
2762;41.906927;12.453051;V.LE VATICANO/MUSEI VATICANI
2763;41.905492;12.449573;V.LE VATICANO/PISANI
2764;41.902504;12.446716;V.LE VATICANO/CLIVO M.VATICANE
2765;41.94695;12.387695;INZAGO/NERVIANO
2766;41.945251;12.385212;SEGRATE/INZAGO
2767;41.943227;12.385424;SEGRATE/PALMAROLA
2768;41.973023;12.442884;GROTTAROSSA/VEIENTANA
2769;41.972585;12.439452;GROTTAROSSA/MONTEFIASCONE
2770;41.899006;12.429339;AURELIA/IRNERIO (MA)
2771;41.971704;12.43789;GROTTAROSSA/CASTIGLIONE IN TEV
2772;41.901039;12.427472;L.GO BOCCEA
2773;41.955919;12.402338;PANIZZI/CASAL DEL MARMO
2774;41.971678;12.435777;GROTTAROSSA/CASALE GHELLA
2775;41.97193;12.433281;CASSIA/GROTTAROSSA
2776;41.968926;12.437349;CASSIA/CASAL SARACENO
2777;41.957717;12.399834;PANIZZI/LUCCHINA
2778;41.908711;12.425166;PINETA SACCHETTI/FORTE BOCCEA
2779;41.911427;12.423921;PINETA SACCHETTI/CALISTO II
2780;41.91424;12.422891;PINETA SACCHETTI/PIO VI
2781;41.958452;12.397074;FIORI C./LANDUCCI TOSI
2782;41.91616;12.422982;FORTE BRASCHI/PINETA SACCHETTI
2783;41.961088;12.396248;SPERANI/GIUDICE
2784;41.914965;12.421057;FORTE BRASCHI/CARDINAL GARAMPI
2785;41.913052;12.419231;FORTE BRASCHI/NASALLI ROCCA G.B.
2786;41.962328;12.397574;SPERANI/DUNCAN
2787;41.965197;12.400379;SPERANI
2788;41.947765;12.463127;CASSIA/GIUOCHI DELFICI
2789;41.923299;12.41796;MAFFI/DUSMET
2790;41.925005;12.419343;MAFFI/CRISTOFORI
2791;41.927572;12.420649;MOSCA/ZIGLIARA
2792;41.928863;12.417677;MOSCA/TORREVECCHIA
2793;41.929838;12.418225;TORREVECCHIA/DIANO MARINA
2794;41.918495;12.392475;QUARTACCIO/VINOVO
2795;41.971729;12.435157;GROTTAROSSA/CASALE GHELLA
2796;41.931181;12.419683;TORREVECCHIA/MONTEBRUNO
2797;41.971989;12.438569;GROTTAROSSA/CASTIGLIONE IN TEV
2798;41.972886;12.440189;GROTTAROSSA/MONTEFIASCONE
2799;41.973133;12.442028;GROTTAROSSA/VEIENTANA
2800;41.931122;12.419418;TORREVECCHIA/MONTEBRUNO
2801;41.972813;12.444376;GROTTAROSSA/PARCO PACE
2802;41.929629;12.41782;TORREVECCHIA/DIANO MARINA
2803;41.922198;12.391607;PODERE S. GIUSTO/CALOSSO
2804;41.927946;12.416942;PROVENZALE/TORREVECCHIA
2805;41.926627;12.419871;PROVENZALE/MAFFI
2806;41.92399;12.391607;PODERE S. GIUSTO/CIGLIANO
2807;41.924647;12.418894;MAFFI/CRISTOFORI
2808;41.922887;12.417461;MAFFI/DUSMET
2809;41.913245;12.419874;FORTE BRASCHI/NASALLI ROCCA G.B.
2810;42.000099;12.493963;STAZ.NE PRIMA PORTA
2811;41.915122;12.421336;FORTE BRASCHI/CARDINAL GARAMPI
2812;41.915629;12.422419;BOLOGNETTI A.
2813;42.012114;12.494346;ARC.TA PASSIONE/RIQ. 66
2814;42.012251;12.495495;ARC.TA PASSIONE/RIQ. 101
2815;41.912905;12.423282;PINETA SACCHETTI/VENTURA
2816;42.008453;12.492725;CIMITERO/V.LE UFFICI
2817;41.910705;12.424104;PINETA SACCHETTI/CALISTO II
2818;41.907908;12.425213;PINETA SACCHETTI/FORTE BOCCEA
2820;41.90595;12.425247;PINETA SACCHETTI/URBANO II
2821;42.016984;12.499695;V.LE CONF.SS.SACRAMENTO/CAPPELLA 81
2822;42.01712;12.497425;V.LE CONF.SS.SACRAMENTO/CAPPELLA 49
2823;42.017295;12.495201;V.LE S. ROCCO/CAPPELLA 37
2824;41.90396;12.424828;C.NE CORNELIA/CAPRARA
2825;42.018319;12.493933;V.LE S. ROCCO/CAPPELLA 17
2826;42.018738;12.496931;FORNO CREMATORIO
2827;42.018571;12.498935;V.LE VALLE BAGNATORE
2828;42.019229;12.49897;V.LE S. MARIA ORAZIONE/CORPO C
2829;42.019211;12.497483;V.LE S. MARIA ORAZIONE/CORPO A
2830;42.02041;12.496006;V.LE S. MARIA ORAZIONE
2832;42.020531;12.494907;V.LE S. MARIA ORAZIONE
2833;42.015504;12.490064;V.LE CIMITERO MONTEBELLO
2835;42.018755;12.489154;V.LE DEGLI ISLAMICI
2836;41.926319;12.391442;PODERE S. GIUSTO/ARIZZANO
2837;41.927463;12.39243;PODERE C. BATTISTI/DI PIERRI
2838;41.926051;12.394183;DI PIERRI
2839;41.911049;12.564007;VANGA
2840;41.902654;12.447332;V.LE VATICANO/CLIVO M.VATICANE
2841;41.905929;12.450134;V.LE VATICANO/PISANI
2842;41.906539;12.451817;V.LE VATICANO/MUSEI VATICANI
2843;41.905863;12.459665;CRESCENZIO/RISORGIMENTO
2844;41.914704;12.577629;BARDANZELLU/CAMPILLI
2845;41.927548;12.396121;TESTA/FOCACCI
2846;41.893204;12.574648;TOGLIATTI/ABELIE
2847;41.929011;12.394649;TESTA
2848;41.914389;12.57739;BARDANZELLU/CAMPILLI
2849;41.928543;12.392646;TESTA/PODERE C. BATTISTI
2850;41.905679;12.46274;CRESCENZIO/TERENZIO
2851;41.927607;12.392462;PODERE C. BATTISTI/DI PIERRI
2852;41.908031;12.525908;TIBURTINA/CROCIATE
2853;41.906734;12.449062;EMO (MA)
2854;41.926163;12.391334;PODERE S. GIUSTO/ARIZZANO
2855;41.904586;12.446527;EMO/BRAGADIN
2856;41.903667;12.44466;EMO/AMMIRAGLI
2857;41.918504;12.519762;XXI APRILE/NARDINI
2858;41.91219;12.520593;PROVINCIE/REGGIO CALABRIA
2859;41.910883;12.520772;PROVINCIE/PADOVA
2860;41.909125;12.520348;IPPOCRATE/PROVINCIE
2861;41.903748;12.437465;VALLE AURELIA/BONACCORSI
2862;41.906706;12.516946;IPPOCRATE/MARCHIAFAVA
2863;41.905426;12.5151;UNIVERSITA'/REGINA ELENA
2864;41.905203;12.437433;VALLE AURELIA/STAMPINI
2865;41.906748;12.437328;VALLE AURELIA/SCUOLA
2866;41.908457;12.43639;VALLE AURELIA/DE FABRITIIS
2867;41.923641;12.391424;PODERE S. GIUSTO/CIGLIANO
2868;41.901801;12.499899;TERMINI (MA-MB-FS)
2869;41.904525;12.5029;INDIPENDENZA
2870;41.909666;12.43528;VALLE AURELIA
2871;41.904107;12.511479;UNIVERSITA'/SCIENZE
2872;41.908059;12.436441;VALLE AURELIA/DE FABRITIIS
2873;41.905329;12.515265;UNIVERSITA'/REGINA ELENA
2874;41.906172;12.437605;VALLE AURELIA/SCUOLA
2875;41.907076;12.518014;IPPOCRATE/MARCHIAFAVA
2876;41.921656;12.391475;PODERE S. GIUSTO/CALOSSO
2877;41.908939;12.52078;IPPOCRATE/PROVINCIE
2878;41.910846;12.521178;PROVINCIE/PADOVA
2879;41.913055;12.52093;BOLOGNA (MB)
2880;41.91452;12.520555;XXI APRILE/VILLA RICOTTI
2881;41.904891;12.437326;VALLE AURELIA/STAMPINI
2882;41.921569;12.516903;S. COSTANZA/NOMENTANA
2883;41.922767;12.513673;S. COSTANZA/ISTRIA
2884;41.901414;12.439139;VALLE AURELIA (MA)
2885;41.903946;12.445532;EMO/AMMIRAGLI
2886;41.905579;12.448267;EMO/BRAGADIN
2887;41.906778;12.449475;EMO (MA)
2888;41.907806;12.452048;CANDIA/MOCENIGO
2889;41.919342;12.391362;PODERE S. GIUSTO
2890;41.92716;12.479243;ARCHIMEDE/BRIOSCHI
2891;41.92749;12.475796;ARCHIMEDE
2892;41.924934;12.476143;XIMENES
2893;41.918384;12.392837;QUARTACCIO/VINOVO
2894;41.938451;12.546207;NOMENTANA/ROMAGNOLI
2895;41.939894;12.550313;NOMENTANA/FOGAZZARO
2896;41.940537;12.552233;KANT/NOMENTANA
2897;41.933023;12.555111;KANT/BERTERO
2898;41.928868;12.56323;GALBANI/LAGOSTINA
2899;41.930495;12.563101;FRUA
2900;41.930906;12.567541;BARTOLO LONGO
2901;41.929703;12.567052;CASAL DE' PAZZI/CICILIANO
2902;41.928018;12.568861;CASAL DE' PAZZI/VALLETTA
2903;41.902492;12.421613;GREGORIO XI/BOCCEA
2904;41.902298;12.421192;GREGORIO XI/BOCCEA
2905;41.947231;12.373798;CUSINO/RISERVA GRANDE
2906;41.949184;12.373278;CUSINO/GAVERINA
2907;41.909625;12.546923;TIBURTINA/BARGELLINI
2908;41.902189;12.5189;VERANO
2909;41.94892;12.373086;CUSINO/GAVERINA
2910;41.925898;12.570859;CASAL DE' PAZZI/TIBURTINA
2911;41.928184;12.568852;CASAL DE' PAZZI/VALLETTA
2912;41.930362;12.566173;CASAL DE' PAZZI/BARTOLO LONGO
2913;41.930381;12.562296;FRUA
2914;41.932389;12.55874;GALBANI/GAVAZZI
2915;41.947887;12.373565;REMEDELLO/CUSINO
2916;41.914604;12.387157;QUARTACCIO/BOCCEA
2917;41.917004;12.384092;CASAL DEL MARMO/BERNEZZO
2918;41.867651;12.592952;COLOMBI/ALBATRI
2919;41.869844;12.593634;COLOMBI/NIBBIO
2920;41.871498;12.594145;COLOMBI/CANARINI
2921;41.873675;12.594793;COLOMBI/PICCHIO
2922;41.874707;12.595639;RUDERI CASA CALDA
2923;41.87364;12.602392;ALZAVOLE/CINCIE
2924;41.871703;12.602668;CODIROSSONI
2925;41.870978;12.602725;PIOVANELLI
2926;41.872725;12.603667;CINCIE
2927;41.87369;12.602589;ALZAVOLE/CINCIE
2928;41.874069;12.600092;ALZAVOLE/PARADISEE
2929;41.87474;12.595303;RUDERI CASA CALDA
2930;41.874256;12.593348;CASA CALDA/BALESTRUCCI
2931;41.873132;12.590633;CASA CALDA/BELON
2932;41.87049;12.577616;ROMANO P.
2933;41.918499;12.38551;VIGNALE/PREMOSELLO
2934;41.919943;12.386126;VIGNALE/BOSCONERO
2935;41.919948;12.384954;VIGNALE
2936;41.921131;12.381665;CASAL DEL MARMO/CIVICO 675
2937;41.923215;12.383848;PIAN DEL MARMO/VIGUZZOLO
2938;41.892119;12.541037;L.GO PRENESTE
2939;41.893501;12.550321;PRENESTINA/IRPINIA
2940;41.924715;12.384574;PIAN DEL MARMO
2941;41.920965;12.381556;CASAL DEL MARMO/CIVICO 675
2942;41.925255;12.383272;CASTELDELFINO
2943;41.917216;12.38381;CASAL DEL MARMO/BERNEZZO
2944;41.904865;12.59919;COLLATINA/BIROLLI
2945;41.90476;12.603511;COLLATINA/LONGONI
2946;41.904768;12.607127;COLLATINA/SEMEGHINI
2947;41.904713;12.610646;COLLATINA/CAPRANESI
2948;41.904252;12.613702;COLLATINA/VERTUNNI
2949;41.910389;12.634994;COLLATINA/FOSSO PONTE DI NONA
2950;41.911449;12.640998;COLLATINA/SALONE
2951;41.923386;12.668108;STAZ.NE LUNGHEZZA (FL2)
2952;41.921106;12.662282;COLLATINA/FOSSO DEI PONZONI
2953;41.916961;12.385476;DRONERO/CASAPINTA
2954;41.923045;12.672608;LUNGHEZZA/BERNARDI
2955;41.918052;12.674164;FOSSO OSA/CARPINONE
2956;41.916586;12.386592;ORBASSANO
2957;41.909342;12.680976;FOSSO OSA/MACCHIAGODENA
2958;41.908753;12.681507;FOSSO OSA/FARA S. MARTINO
2959;41.907401;12.683005;FOSSO OSA/VILLALFONSINA
2960;41.904641;12.684115;FOSSO OSA/PERANO
2961;41.923651;12.477115;S. VALENTINO
2962;41.897756;12.688366;FOSSO OSA/CASTEL FRENTANO
2963;41.89562;12.689633;FOSSO OSA/PIETRANICO
2964;41.893411;12.69128;FOSSO OSA/FILETTO
2965;41.92191;12.484052;BUOZZI/VILLA SACCHETTI
2966;41.890188;12.6954;PRENESTINA/ROCCA CENCIA
2967;41.921623;12.487019;BUOZZI/TACCHINI
2968;41.890843;12.69825;POLENSE/PRENESTINA
2969;41.939006;12.421216;STAZ.NE MONTE MARIO (FS-FL3)
2970;41.917164;12.493197;MERCADANTE/GALLERIA BORGHESE
2971;41.895864;12.702386;MASSA S. GIULIANO/CALASCIO
2972;41.938929;12.421076;STAZ.NE MONTE MARIO (FS-FL3)
2973;41.898475;12.701765;MASSA S. GIULIANO/CELIERA
2974;41.900087;12.700068;MASSA S. GIULIANO/COLLEPIETRO
2975;41.90201;12.697253;MASSA S. GIULIANO/GRIFI
2976;41.904404;12.693817;MASSA S. GIULIANO/ALANNO
2977;41.906339;12.69174;MASSA S. GIULIANO/S. MARIA DI LORETO
2978;41.957967;12.382848;COGLIATE/BEREGUARDO
2979;41.912043;12.687355;MASSA S. GIULIANO/SCERNI
2980;41.907586;12.690621;MASSA S. GIULIANO/PIANELLA
2981;41.910125;12.688549;MASSA S. GIULIANO/PICCIANO
2982;41.914241;12.685964;MASSA S. GIULIANO/ROCCAMORICE
2983;41.915654;12.68507;MASSA S. GIULIANO/BASCIANO
2984;41.917696;12.683745;ROTELLO
2985;41.915057;12.685282;MASSA S. GIULIANO/BISENTI
2986;41.909474;12.688887;MASSA S. GIULIANO/PICCIANO
2987;41.907999;12.49258;BONCOMPAGNI/ABRUZZI
2988;41.905889;12.691943;MASSA S. GIULIANO/S. MARIA DI LORETO
2989;41.904015;12.694119;MASSA S. GIULIANO/ALANNO
2990;41.901714;12.697517;MASSA S. GIULIANO/GRIFI
2991;41.908841;12.493468;PIEMONTE/BONCOMPAGNI
2992;41.899626;12.700521;MASSA S. GIULIANO/COLLEPIETRO
2993;41.898045;12.701859;MASSA S. GIULIANO/CELIERA
2994;41.895477;12.702478;MASSA S. GIULIANO/CALASCIO
2995;41.911533;12.492807;PUCCINI
2996;41.890804;12.697769;PRENESTINA/POLENSE
2997;41.890097;12.694671;PRENESTINA/ROCCA CENCIA
2998;41.913977;12.4938;PINCIANA/MUSEO BORGHESE
2999;41.915122;12.494162;PINCIANA/ALLEGRI
3000;41.893844;12.691101;FOSSO OSA/FILETTO
3001;41.896638;12.689217;FOSSO OSA/PIETRANICO
3002;41.897986;12.688375;FOSSO OSA/CASTEL FRENTANO
3003;41.899624;12.687412;FOSSO OSA/MASSA D'ALBE
3004;41.959646;12.381066;COGLIATE/BORGARELLO
3005;41.901267;12.686283;FOSSO OSA/PESCOLANCIANO
3006;41.903192;12.684631;FOSSO OSA/MONTELAPIANO
3007;41.904901;12.684307;FOSSO OSA/PERANO
3008;41.907716;12.682774;FOSSO OSA/VILLALFONSINA
3009;41.908995;12.681432;FOSSO OSA/FARA S. MARTINO
3010;41.909682;12.680864;FOSSO OSA/MACCHIAGODENA
3011;41.912286;12.679398;FOSSO OSA/CROGNALETO
3012;41.920757;12.479616;DON MINZONI
3013;41.914902;12.677826;FOSSO OSA/VILLAMAGNA
3014;41.923209;12.477612;MONTI PARIOLI
3015;41.918946;12.674571;FOSSO OSA/CARPINONE
3016;41.958556;12.380061;BORGARELLO/BEREGUARDO
3017;41.923009;12.667694;STAZ.NE LUNGHEZZA (FL2)
3018;41.921383;12.66266;COLLATINA/FOSSO DEI PONZONI
3019;41.91141;12.6404;COLLATINA/SALONE
3020;41.968321;12.408705;STAZ.NE IPOGEO DEGLI OTTAVI
3021;41.910395;12.633339;COLLATINA/FOSSO PONTE DI NONA
3022;41.904363;12.613866;COLLATINA/VERTUNNI
3023;41.90432;12.611559;COLLATINA/CAPRANESI
3024;41.904866;12.606427;COLLATINA/SEMEGHINI
3025;41.904914;12.602802;COLLATINA/LONGONI
3026;41.959624;12.535758;VIGNE NUOVE/SEGNI
3027;41.924599;12.489905;PARIOLI/SECCHI
3028;41.923186;12.491375;PARIOLI/STOPPANI
3029;41.971374;12.507904;RADICOFANI
3030;41.907816;12.495411;QUINTINO SELLA
3031;41.904341;12.48888;BARBERINI (MA)
3032;41.935537;12.515865;ANERIO
3033;41.935986;12.514821;L.GO SOMALIA
3034;41.935586;12.512482;SOMALIA/VIVALDI
3035;41.934756;12.511358;MAGLIANO SABINA/FORANO
3036;41.93173;12.511712;PRISCILLA
3037;41.929288;12.511961;NOVELLA/ACILIA
3038;41.921479;12.504988;TAGLIAMENTO/CHIANA
3039;41.875903;12.481864;P.LE OSTIENSE (MB)
3040;41.920294;12.503288;TAGLIAMENTO/CLITUNNO
3041;41.918455;12.50061;BUENOS AIRES
3042;41.91682;12.498303;PO/SIMETO
3043;41.908111;12.492504;BONCOMPAGNI/ABRUZZI
3044;41.856549;12.478591;GIUSTINIANO (MB)
3045;41.856077;12.482186;GIUSTINIANO/SETTIMIO SEVERO
3046;41.855843;12.483816;GIUSTINIANO/VILLA LUCINA
3048;41.854448;12.484231;SEVERO/VILLA LUCINA
3049;41.853337;12.486227;TIBERIO IMPERATORE
3050;41.851519;12.485081;DOMIZIANO
3051;41.850565;12.486332;LEONORI
3052;41.847067;12.488195;GROTTA PERFETTA/P. MIRANDOLA
3053;41.844885;12.4908;GROTTA PERFETTA/CIAFFI
3054;41.840165;12.503133;GROTTA PERFETTA/SHAW
3055;41.839542;12.504918;GROTTA PERFETTA/MOLIERE
3056;41.837426;12.508246;GROTTA PERFETTA/CALDERON BARCA
3057;41.834883;12.511828;GROTTA PERFETTA/GRANAI NERVA
3058;41.832612;12.514676;GROTTA PERFETTA/SPALLA
3059;41.830782;12.516534;GROTTA PERFETTA/ARDEATINA
3060;41.907687;12.490982;BONCOMPAGNI/MARCHE
3061;41.817358;12.522273;ARDEATINA/MILLEVOI
3062;41.908406;12.494045;BONCOMPAGNI/PIEMONTE
3063;41.814308;12.523429;ARDEATINA/FOSSO CECCHIGNOLA
3064;41.809069;12.529472;ARDEATINA/TOR PAGNOTTA
3065;41.804916;12.534395;ARDEATINA/CASALI CORNACCHIOLE
3066;41.801053;12.536487;ARDEATINA/CENTRO DEL BIVIO
3067;41.910834;12.498179;FIUME
3068;41.798512;12.535363;ARDEATINA/G.R.A.
3069;41.795189;12.534757;ARDEATINA/FIORANELLO
3070;41.97461;12.49478;STAZIONE SAXA RUBRA
3071;41.91778;12.499875;BUENOS AIRES
3072;41.772873;12.550564;ARDEATINA/SCUOLE
3073;41.771051;12.555276;ARDEATINA/STAZ. DIVINO AMORE
3074;41.763621;12.55889;ARDEATINA/BORGO LOTTI
3075;41.922165;12.505991;SEBINO
3076;41.760435;12.560054;ARDEATINA/FALCOGNANA
3077;41.938875;12.420975;STAZ.NE MONTE MARIO (FS-FL3)
3078;41.927035;12.510727;NEMORENSE/CRATI
3079;41.757139;12.557933;PORTA MEDAGLIA/ARDEATINA
3080;41.755373;12.549677;PORTA MEDAGLIA/FALCOGNANE
3081;41.928571;12.512199;NEMORENSE/ACILIA
3082;41.755688;12.539517;PORTA MEDAGLIA/BOSCHETTO CENCI
3083;41.931291;12.511484;PRISCILLA
3084;41.756456;12.532939;PORTA MEDAGLIA/CANESTRINI
3085;41.756942;12.529372;PORTA MEDAGLIA/FED.NE CACCIA
3086;41.933005;12.513247;MORICONE
3087;41.760636;12.524614;PORTA MEDAGLIA/TORRE S. ANASTASIA
3088;41.875915;12.481731;PIRAMIDE (MB)
3089;41.762273;12.522852;TORRE S. ANASTASIA/PORTA MEDAGLIA
3090;41.764606;12.524458;TORRE S. ANASTASIA
3091;41.761915;12.522479;TORRE S. ANASTASIA/PORTA MEDAGLIA
3092;41.760301;12.524979;PORTA MEDAGLIA/TORRE S. ANASTASIA
3093;41.756582;12.530017;PORTA MEDAGLIA/FED.NE CACCIA
3094;41.756321;12.533581;PORTA MEDAGLIA/CANESTRINI
3095;41.839527;12.489984;BALLARIN/MAROSO
3096;41.755328;12.550271;PORTA MEDAGLIA/FALCOGNANE
3097;41.756884;12.55843;PORTA MEDAGLIA/ARDEATINA
3098;41.760819;12.560301;ARDEATINA/FALCOGNANA
3099;41.919855;12.502861;TAGLIAMENTO/CLITUNNO
3100;41.76423;12.558738;ARDEATINA/BORGO LOTTI
3101;41.771371;12.554653;ARDEATINA/STAZ. DIVINO AMORE
3102;41.795454;12.534836;ARDEATINA/FIORANELLO
3103;41.798509;12.535463;ARDEATINA/G.R.A.
3104;41.801872;12.536453;ARDEATINA/CENTRO DEL BIVIO
3105;41.805349;12.534192;ARDEATINA/CASALI CORNACCHIOLE
3106;41.81003;12.52885;ARDEATINA/TOR PAGNOTTA
3107;41.817662;12.522364;ARDEATINA/MILLEVOI
3108;41.830472;12.517023;GROTTA PERFETTA/ARDEATINA
3109;41.83352;12.513994;GROTTA PERFETTA/SPALLA
3110;41.836116;12.510121;GROTTA PERFETTA/GRANAI NERVA
3111;41.837772;12.507995;GROTTA PERFETTA/CALDERON BARCA
3112;41.840018;12.504255;GROTTA PERFETTA/MOLIERE
3113;41.840645;12.501401;GROTTA PERFETTA/SHAW
3114;41.845308;12.490564;GROTTA PERFETTA/CIAFFI
3115;41.84702;12.488503;GROTTA PERFETTA/P. MIRANDOLA
3116;41.8477;12.488443;AMBROSINI/LEONORI
3117;41.849005;12.49025;AMBROSINI/ACCADEMIA PLATONICA
3118;41.85039;12.490966;ACCADEMIA AGIATI/AMBROSINI
3119;41.934618;12.514378;VILLA CHIGI
3120;41.852041;12.488831;ACCADEMIA AGIATI/COLOMBO
3121;41.8539;12.487243;TITO
3122;41.826561;12.481492;LAURENTINA (MB)
3123;41.856175;12.483678;GIUSTINIANO/VILLA LUCINA
3124;41.85651;12.481268;GIUSTINIANO/SETTIMIO SEVERO
3125;41.856818;12.479418;GIUSTINIANO (MB)
3126;41.865561;12.479165;OSTIENSE/PREFETTURA
3127;41.92719;12.510679;NEMORENSE/CRATI
3128;41.938829;12.420875;STAZ.NE MONTE MARIO (FS-FL3)
3129;41.933364;12.512364;VESCOVIO
3130;41.945422;12.427662;VEGIO/VERGERIO
3131;41.946881;12.430107;BENEDETTINE/PROFILIO
3132;41.902717;12.49961;DE NICOLA/TERMINI
3133;41.950163;12.429656;GATTORNO ROSA/PALADINI
3134;41.948416;12.429644;GATTORNO ROSA/BENEDETTINE
3135;41.94595;12.428688;BENEDETTINE/RIMESSUOLA
3136;41.959454;12.350585;RIVOLI
3137;41.958513;12.347776;CHERASCO/RIVOLI
3138;41.916383;12.497886;PO/SIMETO
3139;41.956837;12.346655;CHERASCO/PALLANZENO
3140;41.952713;12.343874;CHERASCO/295
